,EventID,Start_Time,End_Time,Outage_Duration_In_Days,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,Risk_Classification
17,18,12/30/2017 17:30,12/30/2017 18:30,0.04,2017,12,MELK_G7,MELK,Approved,Forced,4.721,Rotary Air Heater seals,High Risk
2486,2487,12/22/2016 7:00,12/22/2016 8:30,0.06,2016,12,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,On 22/12 at around 7:28 am the CMS of the windfarm was tripped due to an outage on the 22kV feeder. An outage at the same time was reported in the town as well. ,N/A
2487,2488,1/3/2017 8:30,1/3/2017 11:00,0.1,2017,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Enable signal was removed for Western Power switching. Site cannot operate without enable signal. Will request conversion to consequential.,N/A
18,19,12/30/2017 19:30,12/1/2017 19:00,29.02,2017,12,MELK_G7,MELK,Approved,Forced,28.977,High silica restriction,High Risk
2489,2490,12/30/2016 8:00,12/31/2016 0:30,0.69,2016,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Enable Signal was removed by Western Power for switching work on feeder. Site cannot operate without enable signal. Will Request conversion to consequential.,N/A
19,20,12/30/2017 13:00,12/30/2017 14:00,0.04,2017,12,MELK_G7,MELK,Approved,Forced,47.108,Turbine governor valve fault,High Risk
20,21,12/29/2017 21:30,12/30/2017 11:30,0.58,2017,12,MELK_G7,MELK,Approved,Forced,39.108,High silica restriction,High Risk
2492,2493,12/29/2016 22:00,12/30/2016 10:00,0.5,2016,12,PJRH_GT11,PJRH,Approved,Forced,127,FO,High Risk
2493,2494,12/22/2016 9:00,12/22/2016 9:00,0,2016,12,STHRNCRS_EG,STHRNCRS,Approved,Forced,23,GT derated to allow for inspection within package.,Medium Risk
2494,2495,12/31/2016 8:00,12/2/2016 15:00,28.71,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,Turbine 3 bladewash.,N/A
2495,2496,12/31/2016 8:00,12/2/2016 15:00,28.71,2016,12,AUXC_WGP,AUXC,Cancelled By Market Participant,Scheduled (Planned),26,TA 3 Blade Wash ,N/A
42,43,12/29/2017 15:30,12/29/2017 17:30,0.08,2017,12,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),120,Reduced Load,N/A
2497,2498,12/20/2016 14:00,12/20/2016 15:30,0.06,2016,12,MUNDARING_GT1,MUND,Approved,Forced,37.2,FO,Low Risk
123,124,12/18/2017 15:00,12/19/2017 11:00,0.83,2017,12,MELK_G7,MELK,Approved,Forced,18.977,High silica restriction,High Risk
124,125,12/12/2017 15:00,12/13/2017 9:00,0.75,2017,12,MELK_G7,MELK,Approved,Forced,26.108,High silica restriction,High Risk
125,126,12/12/2017 10:00,12/12/2017 14:30,0.19,2017,12,MELK_G7,MELK,Approved,Forced,33.108,High silica restriction,High Risk
2501,2502,12/22/2016 9:00,12/22/2016 9:00,0,2016,12,STHRNCRS_EG,STHRNCRS,Cancelled By Market Participant,Forced,23,I would say GT derated to allow for inspection within package.,Low Risk
2502,2503,12/22/2016 11:00,12/22/2016 11:30,0.02,2016,12,BW1_GREENWATERS_G2,GW,Approved,Forced,21,MCC fault,High Risk
2503,2504,12/22/2016 14:30,12/22/2016 14:30,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,11.07,low refinery steam demand,High Risk
2504,2505,12/22/2016 14:00,12/22/2016 14:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,10.13,Low refinery steam demand,High Risk
2505,2506,12/22/2016 11:00,12/22/2016 13:00,0.08,2016,12,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,ODOM,N/A
126,127,12/12/2017 0:30,12/12/2017 9:30,0.38,2017,12,MELK_G7,MELK,Approved,Forced,41.108,High silica restriction,High Risk
2507,2508,12/21/2016 0:00,12/20/2016 21:00,0.13,2016,12,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Defective Generator AVR unable to generate power,High Risk
2508,2509,12/21/2016 17:00,12/21/2016 17:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,12,Refinery Issues - Steam/Power Imbalance,High Risk
2509,2510,12/21/2016 11:30,12/21/2016 11:30,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,14.27,Refinery Issues - Steam/Power Imbalance,High Risk
2510,2511,12/21/2016 11:00,12/21/2016 11:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,18.04,Refinery Issues - Steam/Power Imbalance,High Risk
2511,2512,12/21/2016 10:30,12/21/2016 10:30,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,16.12,Refinery Issues - Steam/Power Imbalance,High Risk
2512,2513,12/21/2016 10:00,12/21/2016 10:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,12.32,Refinery Issues - Steam/Power Imbalance,High Risk
2513,2514,12/21/2016 8:30,12/21/2016 8:30,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,12.21,Refinery Issues - Steam/Power Imbalance,High Risk
2514,2515,12/21/2016 10:30,12/22/2016 0:30,0.58,2016,12,KORL_GT3,KORL,Approved,Forced,100.1,FO,High Risk
2515,2516,12/21/2016 10:00,12/22/2016 0:00,0.58,2016,12,TIWEST_COG1,TRMOS,Approved,Forced,42.1,"Defective Generator Excitation, unable to Generate Power",High Risk
2516,2517,12/20/2016 18:30,12/20/2016 18:30,0,2016,12,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Forced,44,ST Bearing Temperature,Medium Risk
2517,2518,12/20/2016 18:30,12/20/2016 18:30,0,2016,12,COLLGAR_WF1,COLLGAR,Approved,Forced,44,ST Bearing Temperature,High Risk
2518,2519,12/20/2016 19:00,12/20/2016 21:30,0.1,2016,12,COLLGAR_WF1,COLLGAR,Approved,Forced,47.9,St Bearing Temperature,High Risk
2519,2520,12/20/2016 6:30,12/20/2016 6:30,0,2016,12,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Forced,44,ST Bearing Temperature,Medium Risk
127,128,12/12/2017 0:00,12/12/2017 0:00,0,2017,12,MELK_G7,MELK,Approved,Forced,36.108,High silica restriction,High Risk
2521,2522,12/20/2016 16:30,12/20/2016 16:30,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,14.86,"refinery issues.
Power steam imbalance",High Risk
2522,2523,12/20/2016 16:00,12/20/2016 16:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,12.09,Refinery Issues. Power steam imbalance,High Risk
2523,2524,12/20/2016 21:30,12/21/2016 9:30,0.5,2016,12,TIWEST_COG1,TRMOS,Approved,Forced,42.1,"Defective Generator Excitation, unable to Generate Power",High Risk
2524,2525,4/20/2017 22:00,4/1/2017 7:30,19.6,2017,4,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,Annual Statutory Outage,N/A
2525,2526,12/20/2016 11:00,12/21/2016 0:30,0.56,2016,12,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,ODOM,N/A
2526,2527,12/20/2016 0:30,12/19/2016 13:00,0.48,2016,12,KORL_GT3,KORL,Approved,Forced,36,FO,High Risk
2527,2528,12/17/2016 11:30,12/18/2016 0:00,0.52,2016,12,KORL_GT3,KORL,Approved,Forced,36,FO,High Risk
2528,2529,12/17/2016 11:00,12/17/2016 11:00,0,2016,12,KORL_GT3,KORL,Approved,Forced,18,FO,High Risk
2529,2530,12/8/2016 13:30,12/8/2016 13:30,0,2016,12,AURICON_PNJ_U1,AURICON,Approved,Forced,151.792,Fuel valves issue,High Risk
2530,2531,12/8/2016 13:30,12/13/2016 13:30,5,2016,12,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,151.792,Fuel valves issue.,Medium Risk
2531,2532,12/18/2016 23:00,12/19/2016 18:00,0.79,2016,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Enable signal was removed by Western Power during switching for faults. Site cannot operate without enable signal. Will request conversion to consequential.,N/A
2532,2533,12/9/2016 3:30,12/9/2016 7:00,0.15,2016,12,PJRH_GT11,PJRH,Approved,Forced,116,FO,High Risk
2533,2534,12/16/2016 11:30,12/17/2016 0:00,0.52,2016,12,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,ODOM,N/A
2534,2535,12/17/2016 21:30,12/18/2016 6:00,0.35,2016,12,PMC_AG,PMC,Approved,Forced,68,Planned WP Network Outage,High Risk
2535,2536,12/17/2016 22:00,12/18/2016 6:00,0.33,2016,12,STHRNCRS_EG,STHRNCRS,Approved,Forced,23,Planned WP Network Outage,Medium Risk
2536,2537,12/17/2016 9:00,12/17/2016 10:00,0.04,2016,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Enable Signal removed by Western Power. Site cannot operate without enable. Will Request conversion to consequential.,N/A
2537,2538,3/16/2017 8:00,3/16/2017 16:30,0.35,2017,3,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,N/A
2538,2539,3/9/2017 8:00,3/9/2017 16:30,0.35,2017,3,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,Routine Maintenance,N/A
2539,2540,6/10/2017 18:00,6/12/2017 7:30,1.56,2017,6,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,Blade wash,N/A
2540,2541,5/6/2017 18:00,5/8/2017 7:30,1.56,2017,5,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Blade wash,N/A
2541,2542,12/16/2016 19:00,12/16/2016 19:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,8.44,Reduced refinery steam demand resulting in a power / steam imbalance,High Risk
128,129,12/11/2017 11:00,12/11/2017 11:30,0.02,2017,12,MELK_G7,MELK,Approved,Forced,31.108,High silica restriction,High Risk
129,130,12/11/2017 6:30,12/11/2017 8:00,0.06,2017,12,MELK_G7,MELK,Approved,Forced,31.108,RAH high load,High Risk
2544,2545,12/15/2016 8:00,12/15/2016 18:30,0.44,2016,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. Will request conversion to consequential.,N/A
2545,2546,12/17/2016 10:00,12/27/2016 23:30,10.56,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,Boiler 2 Tube Repairs,N/A
2546,2547,12/14/2016 7:00,12/14/2016 20:00,0.54,2016,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,"Enable Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. 
Will request conversion to consequential.
",N/A
2547,2548,12/14/2016 7:00,12/14/2016 16:00,0.38,2016,12,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Forced,9.9,Enable Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. Outage 231530 had wrong end time.,Low Risk
2548,2549,12/14/2016 7:00,12/14/2016 8:00,0.04,2016,12,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Forced,9.9,"Enable Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. 
Will request conversion to consequential.",Low Risk
2549,2550,12/14/2016 14:00,12/14/2016 14:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,8.36,Refinery Issues - Steam/Power Imbalance,High Risk
2550,2551,12/4/2016 13:00,12/4/2016 13:00,0,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,12,Delayed RTS due to operational issues,High Risk
2551,2552,12/5/2016 0:30,12/5/2016 0:30,0,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,34,Delayed RTS due to operational issues,High Risk
2552,2553,12/4/2016 10:30,12/4/2016 10:30,0,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,32,Delayed RTS due to operational issues,High Risk
2553,2554,12/4/2016 10:00,12/4/2016 10:00,0,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,60,Delayed RTS due to operational issues,High Risk
2554,2555,12/4/2016 9:30,12/4/2016 9:30,0,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,26,Delayed RTS due to operational issues,High Risk
2555,2556,12/4/2016 8:30,12/4/2016 8:30,0,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,28,Delayed RTS due to operational issues,High Risk
2556,2557,2/16/2017 8:00,2/16/2017 16:30,0.35,2017,2,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,N/A
2557,2558,2/9/2017 8:00,2/9/2017 16:30,0.35,2017,2,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,N/A
2558,2559,11/10/2017 8:00,11/20/2017 16:30,10.35,2017,11,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Major Inspection,N/A
2559,2560,7/5/2017 8:00,7/20/2017 16:30,15.35,2017,7,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,Combustion inspection,N/A
2560,2561,4/15/2017 18:00,4/17/2017 7:30,1.56,2017,4,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,Blade wash,N/A
2561,2562,3/11/2017 18:00,3/13/2017 7:30,1.56,2017,3,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Blade wash,N/A
2562,2563,12/12/2016 19:00,12/12/2016 19:00,0,2016,12,AURICON_PNJ_U1,AURICON,Approved,Forced,59,PNJ U2 start up profile on return to service,High Risk
2563,2564,12/12/2016 18:30,12/12/2016 18:30,0,2016,12,AURICON_PNJ_U1,AURICON,Approved,Forced,74,PNJ U2 start up profile on return to service,High Risk
2564,2565,12/12/2016 18:00,12/12/2016 18:00,0,2016,12,AURICON_PNJ_U1,AURICON,Approved,Forced,117.8,PNJ U2 start up profile on return to service,High Risk
2565,2566,12/12/2016 8:00,12/12/2016 17:30,0.4,2016,12,AURICON_PNJ_U1,AURICON,Approved,Forced,143,PNJ U2 delayed return from Blade Wash Outage due to Steam Leak,High Risk
2566,2567,11/29/2016 7:30,11/29/2016 7:30,0,2016,11,COLLGAR_WF1,COLLGAR,Approved,Forced,150,Refer to Dispatch Advisory 16868,High Risk
2567,2568,11/29/2016 7:00,11/29/2016 7:00,0,2016,11,COLLGAR_WF1,COLLGAR,Approved,Forced,176,Refer to Dispatch Advisory 16868,High Risk
2568,2569,11/29/2016 12:00,11/29/2016 6:30,0.23,2016,11,COLLGAR_WF1,COLLGAR,Approved,Forced,206,Refer to Dispatch Advisory 16868,High Risk
2569,2570,12/11/2016 13:30,12/11/2016 13:30,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,8.77,Refinery Issues steam power imbalance.,High Risk
2570,2571,12/11/2016 13:00,12/11/2016 13:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,14.57,Refinery Issues steam power imbalance.,High Risk
2571,2572,12/12/2016 0:30,12/12/2016 0:30,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,15.3,Refinery Issues steam power imbalance.,High Risk
2572,2573,12/10/2016 15:00,12/10/2016 15:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,15.29,Refinery Issues causing steam and power imbalance.,High Risk
2573,2574,12/10/2016 14:30,12/10/2016 14:30,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,12.15,Refinery Issues causing steam and power imbalance.,High Risk
2574,2575,12/9/2016 20:00,12/9/2016 20:00,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,8.17,Refinery issues. Power steam imbalance,High Risk
2575,2576,11/28/2016 21:30,11/28/2016 23:30,0.08,2016,11,COLLGAR_WF1,COLLGAR,Approved,Consequential,206,Refer to Dispatch Advisory 16868,N/A
130,131,12/9/2017 16:30,12/10/2017 16:30,1,2017,12,MELK_G7,MELK,Approved,Forced,126.108,ID fan control limitation,High Risk
154,155,12/18/2017 8:00,12/18/2017 9:30,0.06,2017,12,MELK_G7,MELK,Approved,Forced,208.977,Delayed Unit RTS,High Risk
159,160,12/16/2017 4:30,12/17/2017 16:00,1.48,2017,12,MELK_G7,MELK,Approved,Forced,78.977,FD fan control limitation,High Risk
2579,2580,12/9/2016 0:30,12/8/2016 15:00,0.4,2016,12,AURICON_PNJ_U1,AURICON,Approved,Consequential,84.1,"MGA MBA81 TL outage, WWF curtailed",N/A
2580,2581,12/8/2016 9:00,12/9/2016 0:00,0.63,2016,12,AURICON_PNJ_U1,AURICON,Approved,Consequential,89.1,"MGA MBA81 TL outage, WWF curtailed",N/A
2581,2582,12/8/2016 8:30,12/8/2016 8:30,0,2016,12,AURICON_PNJ_U1,AURICON,Approved,Consequential,59.1,"MGA MBA81 TL outage, WWF curtailed",N/A
160,161,12/17/2017 8:00,12/18/2017 7:30,0.98,2017,12,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),130,FD fan inspection and repairs,N/A
2583,2584,12/7/2016 9:00,12/7/2016 16:00,0.29,2016,12,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),116,ODOM,N/A
2584,2585,12/6/2016 14:30,12/6/2016 15:00,0.02,2016,12,PJRH_GT11,PJRH,Approved,Forced,116,FO,High Risk
2585,2586,12/5/2016 22:30,12/6/2016 1:00,0.1,2016,12,PJRH_GT11,PJRH,Approved,Forced,116,FO,High Risk
2586,2587,11/25/2016 21:00,11/26/2016 11:30,0.6,2016,11,KORL_GT3,KORL,Approved,Forced,100.1,FO,High Risk
2587,2588,11/25/2016 19:00,11/25/2016 20:30,0.06,2016,11,KORL_GT3,KORL,Approved,Forced,82.8,rolled back to 17.3 MW,High Risk
2588,2589,1/28/2017 5:00,1/10/2017 22:00,17.29,2017,1,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Scheduled (Planned),15,Wagerup Boiler #1 Inspection,N/A
2589,2590,12/13/2016 8:00,12/13/2016 21:30,0.56,2016,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,FSNL,N/A
2590,2591,12/12/2016 8:00,12/12/2016 19:30,0.48,2016,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,FSNL,N/A
2591,2592,12/19/2016 10:00,12/19/2016 11:30,0.06,2016,12,BW1_GREENWATERS_G2,GW,Accepted,Scheduled (Planned),156,compliance testing,N/A
2592,2593,12/19/2016 8:00,12/19/2016 9:30,0.06,2016,12,BW1_GREENWATERS_G2,GW,Accepted,Scheduled (Planned),156,gas compliance testing,N/A
2593,2594,11/26/2016 13:00,11/26/2016 13:00,0,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,15.714,Unit slow to ramp from previous setpoint,High Risk
2594,2595,11/26/2016 11:30,11/26/2016 11:30,0,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.444,Unit slow to ramp from previous setpoint,High Risk
2595,2596,11/26/2016 7:30,11/26/2016 7:30,0,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,5.818,Limited output due to ambient conditions,High Risk
2596,2597,11/26/2016 6:00,11/26/2016 6:00,0,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,15.478,Unit slow to ramp from previous setpoint,High Risk
2597,2598,11/26/2016 13:00,11/26/2016 13:00,0,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,15.639,Unit slow to ramp from previous setpoint,High Risk
2598,2599,11/26/2016 1:30,11/26/2016 1:30,0,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,8.312,Unit slow to ramp from previous setpoint,High Risk
2599,2600,11/28/2016 21:30,11/28/2016 23:00,0.06,2016,11,PMC_AG,PMC,Approved,Consequential,68,Western Power islanded Goldfields Power from the SWIS.,N/A
2600,2601,11/28/2016 21:30,11/28/2016 23:00,0.06,2016,11,STHRNCRS_EG,STHRNCRS,Approved,Consequential,23,Western Power islanded Southern Cross Energy from the SWIS.,N/A
2601,2602,1/19/2017 8:00,1/19/2017 16:30,0.35,2017,1,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,N/A
2602,2603,1/12/2017 8:00,1/12/2017 16:30,0.35,2017,1,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,N/A
2603,2604,12/3/2016 14:00,12/4/2016 13:30,0.98,2016,12,BW1_GREENWATERS_G2,GW,Approved,Forced,41,"GT1 went unavailable due to Fire System fault again, John from AEMO rang me at 1402 on Saturday 03 December.",High Risk
2604,2605,11/30/2016 14:00,11/1/2016 13:30,29.02,2016,11,BW1_GREENWATERS_G2,GW,Approved,Forced,41,GT1 went unavailable due to Fire System fault.,High Risk
2605,2606,12/8/2016 7:00,12/8/2016 15:30,0.35,2016,12,MWF_MUMBIDA_WF1,MCG,Cancelled By Market Participant,Forced,55,Constrained to zero (ENAR#289695 and #275957),Low Risk
2606,2607,12/9/2016 0:00,12/8/2016 15:30,0.35,2016,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,Gas compliance work,N/A
2607,2608,12/8/2016 8:00,12/8/2016 11:30,0.15,2016,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,Gas compliance work,N/A
161,162,12/17/2017 8:00,12/18/2017 7:30,0.98,2017,12,MELK_G7,MELK,Cancelled By Market Participant,Opportunistic Maintenance (Planned),208.977,FD fan inspection and repairs,N/A
162,163,12/17/2017 8:00,12/19/2017 17:00,2.38,2017,12,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),83,ID Fan East OOS,N/A
2610,2611,12/3/2016 16:00,12/4/2016 8:00,0.67,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,60,Delayed RTS due to operational issues,High Risk
2611,2612,12/2/2016 9:30,12/3/2016 0:00,0.6,2016,12,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Furnace 1 Outage,High Risk
2612,2613,12/3/2016 0:30,12/3/2016 0:30,0,2016,12,AUXC_WGP,AUXC,Approved,Forced,8.54,Power Steam imbalance,High Risk
2613,2614,11/19/2016 7:00,11/19/2016 14:00,0.29,2016,11,BW1_GREENWATERS_G2,GW,Approved,Consequential,2.43,"Due to WP works on the feeder line (ENAR 288079), the windfarm was required to be isolated for the duration of the works between 7:30am and 2 pm on 19/11/2016. The turbines were curtailed to 0 MV output around 7:20 am and restarted around 2:15 pm. ",N/A
2614,2615,11/22/2016 13:30,11/22/2016 14:30,0.04,2016,11,MUNDARING_GT1,MUND,Approved,Forced,36,FO,Low Risk
2615,2616,11/28/2016 22:30,11/29/2016 4:30,0.25,2016,11,BW1_GREENWATERS_G2,GW,Approved,Consequential,82,"Merredin powerstation unavailable due to CB failure at Muju terminal disrupting the 220KV line to eastern goldfields.
Dispatch Advisory ID 16868 ",N/A
189,190,12/15/2017 8:00,12/18/2017 8:00,3,2017,12,MELK_G7,MELK,Approved,Scheduled (Planned),211.108,Opportune Maintenance ,N/A
2617,2618,12/6/2016 8:00,12/15/2016 15:30,9.31,2016,12,PJRH_GT11,PJRH,Approved,Scheduled (Planned),123,Exh Work,N/A
2618,2619,12/13/2016 10:00,12/13/2016 14:30,0.19,2016,12,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,FSNL,N/A
2619,2620,12/13/2016 6:00,12/13/2016 10:30,0.19,2016,12,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,FSNL,N/A
2620,2621,12/8/2016 6:00,12/8/2016 17:30,0.48,2016,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,Maintenance,N/A
2621,2622,12/5/2016 10:30,12/7/2016 13:30,2.13,2016,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,Maintenance,N/A
2622,2623,12/3/2016 21:00,12/3/2016 22:30,0.06,2016,12,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,Transformer testing,N/A
2623,2624,12/3/2016 19:00,12/3/2016 20:30,0.06,2016,12,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,Transformer testing,N/A
2624,2625,11/30/2016 21:30,11/1/2016 9:00,29.52,2016,11,PJRH_GT11,PJRH,Approved,Forced,116,FO,High Risk
2625,2626,11/22/2016 10:00,11/22/2016 10:00,0,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,17.411,Due to issues with the high fogging system,High Risk
2626,2627,12/3/2016 8:00,12/3/2016 15:30,0.31,2016,12,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),60,GT1B outage,N/A
2627,2628,11/22/2016 14:30,11/22/2016 14:30,0,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,9.568,Slow ramp up due to Blade Path Temperature control limit,High Risk
2628,2629,11/22/2016 14:30,11/22/2016 14:30,0,2016,11,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,143,Slow ramp up due to Blade Path Temperature control limit,Medium Risk
2629,2630,11/22/2016 14:30,11/22/2016 14:30,0,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,8.951,Slow ramp up due to Blade Path Temperature control limit,High Risk
